NAME;COUNTY;COUNTRY;LATITUDE;LONGITUDE;COMPNAME;CONNNAME;CreationDate
FRONTIER;LINCOLN;USA;41.777593;-110.343705;COLORADO INTERSTATE GAS;NWST;2022/01/08 17:00:16+00
HAMS FORK/CIG HUB DELIVERY;LINCOLN;USA;41.777593;-110.343705;NORTHWEST PIPELINE CORP;CIGG;2022/01/08 17:00:16+00
TENNESSEE WELLSBORO;TIOGA;USA;41.782428;-77.326338;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
652191250;TIOGA;USA;41.782428;-77.326338;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
COLORADO INTERSTATE PIP;LINCOLN;USA;41.783138;-110.325395;KERN RIVER GAS TRANS CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
RINER;CARBON;USA;41.785472;-107.374232;COLORADO INTERSTATE GAS;WNGP;2022/01/08 17:00:16+00
MUDDY CREEK;LINCOLN;USA;41.792694;-110.306269;KERN RIVER GAS TRANS CO;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
OVERLAND TRAIL PIPELINE;LINCOLN;USA;41.801889;-110.288022;KERN RIVER GAS TRANS CO;OVERLAND TRAILS TRANS CO;2022/01/08 17:00:16+00
NOT AVAILABLE;MCKEAN;USA;41.825227;-78.331422;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
NOT AVAILABLE;MCKEAN;USA;41.825227;-78.331422;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;POTTER;USA;41.83209;-78.040626;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
652190450;POTTER;USA;41.83209;-78.040626;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
652190475;POTTER;USA;41.83429;-78.10798;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
HAMS FORK;LINCOLN;USA;41.890176;-110.405632;COLORADO INTERSTATE GAS;NWST;2022/01/08 17:00:16+00
552190350;ERIE;USA;41.90848;-79.766944;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - UNION CITY*;ERIE;USA;41.90848;-79.766944;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552190325;ERIE;USA;41.90848;-79.766944;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
DTI - ELLISBURG STATION*;POTTER;USA;41.915696;-77.831944;NATIONAL FUEL GAS SUPPLY CO;DOMI;2022/01/08 17:00:16+00
DTI - ELLISBURG STATION*;POTTER;USA;41.915696;-77.831944;NATIONAL FUEL GAS SUPPLY CO;DOMI;2022/01/08 17:00:16+00
NOT AVAILABLE;POTTER;USA;41.915696;-77.831944;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
ELLISBURG;POTTER;USA;41.920849;-77.8111;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;TIOGA;USA;41.92436;-77.257188;NORTH PENN GAS CO;DOMI;2022/01/08 17:00:16+00
SOUTH LAKE;RICH;USA;41.93963;-111.101939;NORTHWEST PIPELINE CORP;QUES;2022/01/08 17:00:16+00
652190500;POTTER;USA;41.956544;-77.949376;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
652190525;POTTER;USA;41.956544;-77.949376;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - WATTSBURG*;ERIE;USA;41.973769;-79.724165;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552190375;ERIE;USA;41.973769;-79.724165;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TIOGA_DOMINION_INJ;TIOGA;USA;41.99831;-77.035594;NORTH PENN GAS CO;CNGT;2022/01/08 17:00:16+00
SANFORD;ALLEGANY;USA;42.030204;-78.22238;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
MENDON;WORCESTER;USA;42.03884;-71.661346;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
MENDON;WORCESTER;USA;42.03884;-71.661346;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
NOT AVAILABLE;WORCESTER;USA;42.038845;-71.661283;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
MENDON;WORCESTER;USA;42.039109;-71.686538;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
602452100;WORCESTER;USA;42.039109;-71.686538;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TAMA;TAMA;USA;42.051899;-92.598568;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
TAMA;TAMA;USA;42.051899;-92.598568;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
PG&E GAS TRANS. NW - RECEIPT;KLAMATH;USA;42.070357;-121.38587;TUSCARORA PIPELINE CO;PGNE;2022/01/08 17:00:16+00
WEST WELLSVILLE;ALLEGANY;USA;42.102528;-77.886816;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CHAUTAUQUA;USA;42.127188;-79.62578;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - SHERMAN*;CHAUTAUQUA;USA;42.127188;-79.62578;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552190575;CHAUTAUQUA;USA;42.127188;-79.62578;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
KLAMATH FALLS;KLAMATH;USA;42.186169;-121.427407;GAS TRANSMISSION NORTHWEST;MULTIPLE POINTS (9);2022/01/08 17:00:16+00
BELMONT;ALLEGANY;USA;42.188052;-77.90604;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CHEMUNG;USA;42.210427;-76.867587;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
TGP - MAYVILLE*;CHAUTAUQUA;USA;42.231474;-79.553338;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552190650;CHAUTAUQUA;USA;42.231474;-79.553338;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
ANR/NGPL SOUTH WOODSTOCK MC HENRY;MCHENRY;USA;42.233475;-88.49446;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
SOUTH WOODSTOCK (N.G.P.L.);MCHENRY;USA;42.256825;-88.493352;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
SOUTH WOODSTOCK;MCHENRY;USA;42.256825;-88.493352;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
HORIZON/NGPL NORTH MC HENRY;MCHENRY;USA;42.257243;-88.237778;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
BEAMAN;GRUNDY;USA;42.267326;-92.8431;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
BEAMAN;GRUNDY;USA;42.267326;-92.8431;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
552190600;CHAUTAUQUA;USA;42.269696;-79.516928;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
OJIBWAY TO DAWN;WAYNE;USA;42.339873;-82.96707;UNION GAS LTD;NOT AVAILABLE;2022/01/08 17:00:16+00
ANGELICA;ALLEGANY;USA;42.358154;-77.974552;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
LINCOLN;MIDDLESEX;USA;42.445405;-71.267698;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
KLAMATH FALLS;JOSEPHINE;USA;42.459577;-123.284487;NORTHWEST PIPELINE CORP;PGTC;2022/01/08 17:00:16+00
TGP - NASHVILLE STORAGE*;CHAUTAUQUA;USA;42.475344;-79.105036;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
TGP - NASHVILLE STORAGE*;CHAUTAUQUA;USA;42.475344;-79.105036;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552190700;CHAUTAUQUA;USA;42.475344;-79.105036;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
602450200;RENSSELAER;USA;42.547776;-73.729152;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
GRUNDY CENTER;HARDIN;USA;42.55624;-93.082298;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
GRUNDY CENTER;HARDIN;USA;42.55624;-93.082298;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
SILVER SPRINGS;WYOMING;USA;42.563445;-78.074121;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ALBANY;USA;42.652256;-74.095808;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ALBANY;USA;42.652256;-74.095808;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
WRIGHT;ALBANY;USA;42.653861;-74.175107;IROQUOIS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
WRIGHT;ALBANY;USA;42.653861;-74.175107;IROQUOIS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - HAMBURG E. EDEN*;ERIE;USA;42.669549;-78.775834;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
TGP - HAMBURG E. EDEN*;ERIE;USA;42.669549;-78.775834;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552191050;ERIE;USA;42.701696;-78.794699;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
JOHNSONBURG;WYOMING;USA;42.704005;-78.354445;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
WYOMING;WYOMING;USA;42.704005;-78.354445;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
DRACUT;ESSEX;USA;42.71822;-71.236357;MARITIMES/NORTHEAST PL CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
DRACUT SMS;ESSEX;USA;42.71822;-71.236357;PORTLAND GAS TRANS CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
612343045;ESSEX;USA;42.71822;-71.236357;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ESSEX;USA;42.718239;-71.23624;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
612453046;ESSEX;USA;42.718239;-71.23624;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
DRACUT;ESSEX;USA;42.718239;-71.23624;MARITIMES/NORTHEAST PL CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
602453800;WYOMING;USA;42.733651;-78.406786;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
JANESVILLE (N. NAT.);ROCK;USA;42.763828;-89.045472;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
ANR;ROCK;USA;42.763828;-89.045472;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
TGP - EAST AURORA*;ERIE;USA;42.76582;-78.607775;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
TGP - EAST AURORA*;ERIE;USA;42.76582;-78.607775;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
602453825;ERIE;USA;42.76582;-78.607775;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
GLENROCK;CONVERSE;USA;42.765982;-105.57147;COLORADO INTERSTATE GAS;KNEN;2022/01/08 17:00:16+00
GLENROCK;CONVERSE;USA;42.768908;-105.572889;COLORADO INTERSTATE GAS;KMIG;2022/01/08 17:00:16+00
NOT AVAILABLE;CONVERSE;USA;42.768908;-105.572825;KM INTERSTATE GAS CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
ANTELOPE;CONVERSE;USA;42.768908;-105.572889;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
GLENROCK;CONVERSE;USA;42.768908;-105.572889;WYOMING INTERSTATE CO;KMIG;2022/01/08 17:00:16+00
NOT AVAILABLE;ST. CLAIR;USA;42.788263;-82.532605;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ST. CLAIR;USA;42.788263;-82.532605;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
HAVERHILL;ESSEX;USA;42.788437;-71.100536;MARITIMES/NORTHEAST PL CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
HAVERILL MS - INTERCONNECT (W/ TENN;ESSEX;USA;42.788437;-71.100536;PORTLAND GAS TRANS CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;FREMONT;USA;42.7904;-108.286976;KM INTERSTATE GAS CO;WILLISTON BASIN I P L CO;2022/01/08 17:00:16+00
NOT AVAILABLE;FREMONT;USA;42.7904;-108.286976;KM INTERSTATE GAS CO;WILLISTON BASIN I P L CO;2022/01/08 17:00:16+00
BRIDGER;FREMONT;USA;42.7904;-108.286976;WILLISTON BASIN I P L CO;KMIG;2022/01/08 17:00:16+00
HILAND;NATRONA;USA;42.796288;-107.035392;COLORADO INTERSTATE GAS;KNEN;2022/01/08 17:00:16+00
NOT AVAILABLE;NATRONA;USA;42.796288;-107.035392;KM INTERSTATE GAS CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
PORTERVILLE;ERIE;USA;42.810511;-78.627097;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
552191125;LIVINGSTON;USA;42.816387;-77.934342;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
WHITEWATER;WALWORTH;USA;42.81847;-88.738121;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
POWER RIVER BASIN STATION;CONVERSE;USA;42.819714;-105.570747;MIGC PIPELINE SYSTEM;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
552191675;MADISON;USA;42.842512;-75.738448;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
MORRISVILLE;MADISON;USA;42.842512;-75.738448;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;MADISON;USA;42.842512;-75.738448;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
602453775;ERIE;USA;42.845094;-78.597422;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ST. CLAIR;USA;42.851692;-82.700473;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ST. CLAIR;USA;42.851692;-82.700473;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
MUTTONVILLE/ANR;ST. CLAIR;USA;42.856323;-82.7126;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
MUTTONVILLE/ANR LINK;ST. CLAIR;USA;42.856323;-82.7126;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
MUTTONVILLE/GREENWOOD;ST. CLAIR;USA;42.856323;-82.7126;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
MUTTONVILLE/SEMCO;ST. CLAIR;USA;42.856323;-82.7126;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
CANAJOHARIE;MONTGOMERY;USA;42.863688;-74.632618;IROQUOIS PIPELINE CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
CANAJOHARIE;MONTGOMERY;USA;42.863688;-74.632618;IROQUOIS PIPELINE CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
WHITEWATER;JEFFERSON;USA;42.872552;-88.55303;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
ABERDEEN;O'BRIEN;USA;42.925952;-95.632512;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
CAPAC;ST. CLAIR;USA;42.932336;-82.911632;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
CALEDONIA (BARKS ROAD);LIVINGSTON;USA;42.938275;-77.827067;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ST. CLAIR;USA;42.947807;-82.95214;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
552191200;ONTARIO;USA;42.958553;-77.237473;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
552191500;ONTARIO;USA;42.959055;-77.180795;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
602453675;ERIE;USA;42.995364;-78.635129;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - CLARENCE*;ERIE;USA;43.064793;-78.623075;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
VENTURA;HANCOCK;USA;43.077888;-93.558272;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
VENTURA;HANCOCK;USA;43.077888;-93.558272;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
VENTURA;HANCOCK;USA;43.077888;-93.558272;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
NEWINGTON;ROCKINGHAM;USA;43.088714;-70.801681;MARITIMES/NORTHEAST PL CO;GRANITE STATE GAS TRANS INC;2022/01/08 17:00:16+00
NEWINGTN GS - GRANITE STATE TRANS I;ROCKINGHAM;USA;43.088714;-70.801681;PORTLAND GAS TRANS CO;GRANITE STATE GAS TRANS INC;2022/01/08 17:00:16+00
ELIOT MS;YORK;USA;43.132406;-70.790749;PORTLAND GAS TRANS CO;ELIOT;2022/01/08 17:00:16+00
OTISVILLE;GENESEE;USA;43.143168;-83.529216;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
TGP - PEKIN*;NIAGARA;USA;43.172959;-78.89356;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
602453425;NIAGARA;USA;43.179272;-79.029442;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
602453450;NIAGARA;USA;43.179272;-79.029442;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - LEWISTON*;NIAGARA;USA;43.180849;-79.003868;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
NOT AVAILABLE;FREMONT;USA;43.27562;-107.615938;KM INTERSTATE GAS CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
LEDYARD;KOSSUTH;USA;43.447655;-94.237345;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
LEDYARD;KOSSUTH;USA;43.447655;-94.237345;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
WELCOME;MARTIN;USA;43.660819;-94.572548;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
WELCOME;MARTIN;USA;43.660819;-94.572548;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
WELCOME;MARTIN;USA;43.660819;-94.572548;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
CALPINE;CUMBERLAND;USA;43.684574;-70.407454;MARITIMES/NORTHEAST PL CO;MARITIMES & NORTHEAST PL CO;2022/01/08 17:00:16+00
WESTBROOK EXCHANGE;CUMBERLAND;USA;43.684574;-70.407454;MARITIMES/NORTHEAST PL CO;PNGTS/MARITIMES & NORTHEAST PL CO;2022/01/08 17:00:16+00
WESTBROOK;CUMBERLAND;USA;43.68458;-70.407437;MARITIMES/NORTHEAST PL CO;PORTLAND GAS TRANS CO;2022/01/08 17:00:16+00
WESTBROOK;CUMBERLAND;USA;43.684582;-70.407445;GRANITE STATE GAS TRANS CO;PORTLAND GAS TRANS CO;2022/01/08 17:00:16+00
WESTBROOK;CUMBERLAND;USA;43.684584;-70.407453;MARITIMES/NORTHEAST PL CO;MARITIMES/NORTHEAST PL CO;2022/01/08 17:00:16+00
WBRK MN - INTERCONNECTION (W/MARTIM;CUMBERLAND;USA;43.684584;-70.407453;PORTLAND GAS TRANS CO;PNGTS/MARITIMES & NORTHEAST PL CO;2022/01/08 17:00:16+00
WESTBRK MS - GRANITE STATE GAS TRAN;CUMBERLAND;USA;43.684584;-70.407453;PORTLAND GAS TRANS CO;GRANITE STATE GAS TRANS CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLARE;USA;43.93465;-84.940871;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
FARWELL;CLARE;USA;43.93465;-84.940871;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLARE;USA;43.93465;-84.940871;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLARE;USA;43.93465;-84.940871;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
MARSHALL;LYON;USA;44.275777;-95.871762;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
MARSHALL;LYON;USA;44.275777;-95.871762;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
BALATON;LYON;USA;44.288771;-95.905967;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
BALATON;LYON;USA;44.288771;-95.905967;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
TYLER;LYON;USA;44.357805;-96.041665;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
TYLER;LYON;USA;44.357805;-96.041665;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
IVANHOE;LINCOLN;USA;44.40918;-96.144697;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
IVANHOE;LINCOLN;USA;44.40918;-96.144697;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
MARSHFIELD/VIKING;WOOD;USA;44.61972;-90.195901;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
MARSHFIELD;WOOD;USA;44.61972;-90.195901;VIKING GAS TRANSMISSION CO;ANRP;2022/01/08 17:00:16+00
MILBANK;DEUEL;USA;44.628931;-96.690695;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
MILBANK;DEUEL;USA;44.628931;-96.690695;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
GRIZZLY METER STATION;PARK;USA;44.8039;-108.69178;COLORADO INTERSTATE GAS COMPANY LLC (KINDER MORGAN);NOT AVAILABLE;2022/01/08 17:00:16+00
RECLUSE - MTR 834B;CAMPBELL;USA;44.856224;-105.798704;MIGC PIPELINE SYSTEM;WILLISTON BASIN I P L CO;2022/01/08 17:00:16+00
SOUTH CHESTER;OTSEGO;USA;44.904153;-84.837988;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;OTSEGO;USA;44.904153;-84.837988;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;OTSEGO;USA;44.904154;-84.837953;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;OTSEGO;USA;44.904154;-84.837953;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;OTSEGO;USA;44.904166;-84.837953;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
KALKASKA;OTSEGO;USA;44.904185;-84.818193;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
ELK BASIN;PARK;USA;44.915584;-108.776911;COLORADO INTERSTATE GAS;WBAS;2022/01/08 17:00:16+00
ELK BASIN;PARK;USA;44.915584;-108.776911;COLORADO INTERSTATE GAS;WBAS;2022/01/08 17:00:16+00
ELK BASIN;PARK;USA;44.915584;-108.776911;WILLISTON BASIN I P L CO;CIGG;2022/01/08 17:00:16+00
JORDAN VALLEY;OTSEGO;USA;45.026819;-84.83007;GREAT LAKES GAS TRANS LTD;NOT AVAILABLE;2022/01/08 17:00:16+00
TCPL (TQM PL) INTERCONNECT;COOS;USA;45.031284;-71.492914;PORTLAND GAS TRANS CO;TRANSCANADA PL CO;2022/01/08 17:00:16+00
WSTBROOK, ME- M&N INTERCONNECT;COOS;USA;45.031284;-71.492914;PORTLAND GAS TRANS CO;MARITIMES/NORTHEAST PL CO;2022/01/08 17:00:16+00
BAILEYVILLE DELIVERY POINT;WASHINGTON;USA;45.185878;-67.45798;MARITIMES/NORTHEAST PL CO;MARITIMES/NORTHEAST PL CANADA;2022/01/08 17:00:16+00
BAILEYVILLE;WASHINGTON;USA;45.203959;-67.430654;MARITIMES/NORTHEAST PL CO;MARITIMES/NORTHEAST PL CANADA;2022/01/08 17:00:16+00
ABERDEEN;BROWN;USA;45.243904;-98.183168;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
ABERDEEN;BROWN;USA;45.243904;-98.183168;NORTHERN BORDER PIPELINE CO;NNAT;2022/01/08 17:00:16+00
POLK;POLK;USA;45.27516;-92.430924;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
